5.931963467448503876e+10,1.009944149599131775e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.189532860172270050e+11,0.000000000000000000e+00,0.000000000000000000e+00,-4.209466078718100739e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178347033042339706e+10
0.000000000000000000e+00,-9.078450571171943665e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.412935755072634125e+10,0.000000000000000000e+00,1.574277509770901489e+10,-1.155202838508325958e+10,2.797005003929859161e+10,-1.153819519427544785e+10,1.136669212517352867e+10,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.782933609434249878e+10,-1.437954388443440247e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.996752453232558250e+09,0.000000000000000000e+00,5.410312819791749716e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.190066825434708595e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.309924986089753151e+09,0.000000000000000000e+00,-8.863530451361013412e+09,-1.776843265261745453e+09,2.080598259006294250e+09,8.348263040875232697e+09,0.000000000000000000e+00,2.974916534905140877e+09,0.000000000000000000e+00,-5.535691285273148537e+09,0.000000000000000000e+00
2.543872658830986500e+09,1.623770645189517975e+09,-2.861581898705236912e+08,0.000000000000000000e+00,1.584895324331175089e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.702993778620337009e+09,-4.510410504709150314e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.203461434836355209e+09,-1.166277491146320343e+09,0.000000000000000000e+00,2.489213269542109966e+08,-1.281966581926161647e+08,-1.255661636904755592e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.254388153785668015e+08,-1.819756941767106652e+08,0.000000000000000000e+00,-3.551760793116147518e+08,0.000000000000000000e+00
3.772806456260883808e+08,-3.451335502721228600e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.794389760445700884e+08,0.000000000000000000e+00,7.182846499588016272e+08,1.033381726098974347e+08,0.000000000000000000e+00,-4.901701050337111950e+07,0.000000000000000000e+00
-2.351411753737270832e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.105410656427452415e+08,5.515223447016496956e+07,1.074495428348875195e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.929682014718604088e+07,4.824260783352134377e+07,9.104195345193526149e+07,2.227036997075589299e+08
-2.383362868339866027e+07,0.000000000000000000e+00,0.000000000000000000e+00,4.201242264184232056e+07,9.482221950525410473e+06,0.000000000000000000e+00,4.956816456853713095e+07,0.000000000000000000e+00,0.000000000000000000e+00,6.594041899731927365e+07,-2.836675970920203626e+07,0.000000000000000000e+00,0.000000000000000000e+00,3.635683092592149973e+07
2.521471420684607700e+07,0.000000000000000000e+00,0.000000000000000000e+00,4.353021405656543374e+07,1.428527709699508548e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.734913020739418641e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.533776430788200349e+07,0.000000000000000000e+00,0.000000000000000000e+00
