1.003714192173090538e+02,0.000000000000000000e+00,-6.413863032364934043e+02,-6.793962685400119881e+02,1.117683750702010883e+02,0.000000000000000000e+00,-2.228950059165264008e+02,3.401510648835559323e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.944672265292203406e+02,-1.131847575213903383e+02,-2.872392874152974969e+02,0.000000000000000000e+00,5.794767354680109293e+02,0.000000000000000000e+00,-1.664214315190235993e+01,0.000000000000000000e+00,-3.937886004821924075e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.272467295074324767e+01,0.000000000000000000e+00,3.195720154611137787e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714192173090538e+02,0.000000000000000000e+00,6.413863032364934043e+02,6.793962685400119881e+02,-1.117683750702010883e+02,0.000000000000000000e+00,2.228950059165264008e+02,-3.401510648835559323e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672265292203406e+02,1.131847575213903383e+02,2.872392874152974969e+02,0.000000000000000000e+00,-5.794767354680109293e+02,0.000000000000000000e+00,1.664214315190235993e+01,0.000000000000000000e+00,3.937886004821924075e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272467295074324767e+01,0.000000000000000000e+00,-3.195720154611137787e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714192173090538e+02,0.000000000000000000e+00,6.413863032364934043e+02,6.793962685400119881e+02,-1.117683750702010883e+02,0.000000000000000000e+00,2.228950059165264008e+02,-3.401510648835559323e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672265292203406e+02,1.131847575213903383e+02,2.872392874152974969e+02,0.000000000000000000e+00,-5.794767354680109293e+02,0.000000000000000000e+00,1.664214315190235993e+01,0.000000000000000000e+00,3.937886004821924075e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272467295074324767e+01,0.000000000000000000e+00,-3.195720154611137787e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714192173090538e+02,0.000000000000000000e+00,6.413863032364934043e+02,6.793962685400119881e+02,-1.117683750702010883e+02,0.000000000000000000e+00,2.228950059165264008e+02,-3.401510648835559323e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672265292203406e+02,1.131847575213903383e+02,2.872392874152974969e+02,0.000000000000000000e+00,-5.794767354680109293e+02,0.000000000000000000e+00,1.664214315190235993e+01,0.000000000000000000e+00,3.937886004821924075e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272467295074324767e+01,0.000000000000000000e+00,-3.195720154611137787e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.003714192173090538e+02,0.000000000000000000e+00,-6.413863032364934043e+02,-6.793962685400119881e+02,1.117683750702010883e+02,0.000000000000000000e+00,-2.228950059165264008e+02,3.401510648835559323e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.944672265292203406e+02,-1.131847575213903383e+02,-2.872392874152974969e+02,0.000000000000000000e+00,5.794767354680109293e+02,0.000000000000000000e+00,-1.664214315190235993e+01,0.000000000000000000e+00,-3.937886004821924075e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.272467295074324767e+01,0.000000000000000000e+00,3.195720154611137787e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.003714192173090538e+02,0.000000000000000000e+00,-6.413863032364934043e+02,-6.793962685400119881e+02,1.117683750702010883e+02,0.000000000000000000e+00,-2.228950059165264008e+02,3.401510648835559323e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.944672265292203406e+02,-1.131847575213903383e+02,-2.872392874152974969e+02,0.000000000000000000e+00,5.794767354680109293e+02,0.000000000000000000e+00,-1.664214315190235993e+01,0.000000000000000000e+00,-3.937886004821924075e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.272467295074324767e+01,0.000000000000000000e+00,3.195720154611137787e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714192173090538e+02,0.000000000000000000e+00,6.413863032364934043e+02,6.793962685400119881e+02,-1.117683750702010883e+02,0.000000000000000000e+00,2.228950059165264008e+02,-3.401510648835559323e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672265292203406e+02,1.131847575213903383e+02,2.872392874152974969e+02,0.000000000000000000e+00,-5.794767354680109293e+02,0.000000000000000000e+00,1.664214315190235993e+01,0.000000000000000000e+00,3.937886004821924075e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272467295074324767e+01,0.000000000000000000e+00,-3.195720154611137787e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.003714192173090538e+02,0.000000000000000000e+00,-6.413863032364934043e+02,-6.793962685400119881e+02,1.117683750702010883e+02,0.000000000000000000e+00,-2.228950059165264008e+02,3.401510648835559323e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.944672265292203406e+02,-1.131847575213903383e+02,-2.872392874152974969e+02,0.000000000000000000e+00,5.794767354680109293e+02,0.000000000000000000e+00,-1.664214315190235993e+01,0.000000000000000000e+00,-3.937886004821924075e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.272467295074324767e+01,0.000000000000000000e+00,3.195720154611137787e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714192173090538e+02,0.000000000000000000e+00,6.413863032364934043e+02,6.793962685400119881e+02,-1.117683750702010883e+02,0.000000000000000000e+00,2.228950059165264008e+02,-3.401510648835559323e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672265292203406e+02,1.131847575213903383e+02,2.872392874152974969e+02,0.000000000000000000e+00,-5.794767354680109293e+02,0.000000000000000000e+00,1.664214315190235993e+01,0.000000000000000000e+00,3.937886004821924075e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272467295074324767e+01,0.000000000000000000e+00,-3.195720154611137787e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714192173090538e+02,0.000000000000000000e+00,6.413863032364934043e+02,6.793962685400119881e+02,-1.117683750702010883e+02,0.000000000000000000e+00,2.228950059165264008e+02,-3.401510648835559323e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672265292203406e+02,1.131847575213903383e+02,2.872392874152974969e+02,0.000000000000000000e+00,-5.794767354680109293e+02,0.000000000000000000e+00,1.664214315190235993e+01,0.000000000000000000e+00,3.937886004821924075e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272467295074324767e+01,0.000000000000000000e+00,-3.195720154611137787e+01,0.000000000000000000e+00,0.000000000000000000e+00
